Id,Projectnaamafkorting,Buurtcode,Buurtnaam,Wijkcode,Wijknaam,Gebiedcode,Gebiednaam,Stadsdeelcode,Stadsdeelnaam,Zelfbouw,Socialehuurcorporatie,Plaberumpublicatie,Startbouwgepland,Startbouwgerealiseerd,Socialehuurzelfstperm,Middeldurehuur,Socialekoop,Vrijesectorhuur,Vrijesectorkoop,Vrijesectornb,Onbekend,Jongeren,Studenten,Shonzelfstenoftijdelijk,Onzelfstandig,Tijdelijk,Totaal,Totaalzelfstperm,Peildatum,Geometrie
10779,Sloterdijk Centrum Kavel 25 Heathrowstr 3-5 Teleporthotel;Heathrowstr 3-5 realisatie ( Beoogd Programma GREX),FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2030-01-01,,111,111,0,0,55,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,277,277,2023-07-01,"SRID=28992;MULTIPOLYGON (((117317.2596908858 488775.6609400692, 117304.5892081975 488775.6353440809, 117304.6036676736 488776.6366580784, 117294.7925999402 488776.6003659337, 117294.7917543216 488775.5989478946, 117282.1273130976 488775.4732209765, 117282.2610198716 488740.42234139, 117317.3994354018 488740.4764945189, 117317.2596908858 488775.6609400692)))"
10780,Sloterdijk Centrum Kavel 29 OP2/ Hermes;Adres? realisatie ( Beoogd Programma GREX),FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-01-03,,86,85,0,0,43,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,214,214,2023-07-01,"SRID=28992;MULTIPOLYGON (((117506.5837529885 489114.9252464084, 117507.2581039489 489050.4840080708, 117530.0723770129 489024.607429984, 117555.602492331 489024.6361108039, 117554.931013539 489115.5483014318, 117506.5837529885 489114.9252464084)))"
10781,Sloterdijk Centrum Kavel 52 L West;Realisatie L-West (Beoogd Programma GREX),FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-01-03,,75,75,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,150,150,2023-07-01,"SRID=28992;MULTIPOLYGON (((117709.492938367 489100.6913068334, 117710.3152508645 489020.3486153845, 117778.8012429281 489020.0539210183, 117778.7955513119 489100.5016975054, 117709.492938367 489100.6913068334)))"
10784,Sloterdijk Centrum kavel 49 Arlandaweg 92;Realisatie Arlandaweg 92 (Beoogd programma GREX),FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2029-01-02,,40,40,0,0,20,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((117633.6944377268 488773.5655451305, 117631.8632740731 488773.6016692669, 117631.8261626014 488779.488097119, 117630.1377988708 488779.5008863748, 117630.1134816379 488786.1772295613, 117628.3433410007 488786.179511997, 117628.3259185748 488792.8669299994, 117626.5558646241 488792.8803393709, 117626.5315526222 488799.5566827494, 117624.7674660067 488799.4587782557, 117624.7576153334 488806.2462815114, 117614.4632555871 488806.213015647, 117614.4993556797 488801.0943531618, 117607.1887711248 488797.7004115132, 117602.7520126831 488806.0792427324, 117602.9439070757 488749.6642421474, 117603.4010654627 488747.1015823982, 117604.4002707206 488745.0911603982, 117603.5237905621 488744.430188542, 117604.2574248887 488743.3119341852, 117606.9024735996 488741.0664984023, 117610.2299468916 488739.9285849994, 117613.7641280496 488740.0130697647, 117617.1084658848 488741.1004194288, 117619.7812788502 488743.4168219491, 117620.4636980895 488744.5243443138, 117619.5156411366 488745.1991437023, 117620.5511676341 488747.0828757076, 117620.9892151625 488750.0838280476, 117628.6822087497 488750.0255449353, 117628.7173519053 488746.5759301173, 117639.0050277601 488746.6092775648, 117638.9900334101 488753.6193574971, 117637.2259306722 488753.5214485249, 117637.2016873688 488760.2089176297, 117635.5064248271 488760.2106303027, 117635.4820997757 488766.8869732057, 117633.7120365064 488766.9003799894, 117633.6944377268 488773.5655451305)))"
10785,Sloterstrip | Overschiestraat 182-188;Bouw woningen/kantoren,FN04,Staalmanbuurt,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-12-09,,169,173,0,0,0,86,0,n.b.,n.b.,n.b.,n.b.,n.b.,428,428,2023-07-01,"SRID=28992;MULTIPOLYGON (((117131.8655521757 484478.9710695397, 117197.626926707 484478.5785539885, 117212.1879052275 484333.2617095702, 117146.4382241487 484333.6539223184, 117080.6740624717 484333.9358532775, 117014.9175693242 484334.3298697211, 116949.1610779234 484334.7247618988, 116875.7038474003 484335.0686975506, 116876.4847987079 484480.3794507649, 116934.6078368902 484480.0423995163, 117000.3623938261 484479.6473090599, 117066.1100531973 484479.2420204501, 117131.8655521757 484478.9710695397)))"
10790,Sloterstrip | Programma;Woningbouw 2028,FN04,Staalmanbuurt,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2028-01-03,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117277.9375880278 484332.8703723672, 117263.3814891069 484478.1869663938, 117197.626926707 484478.5785539885, 117212.1879052275 484333.2617095702, 117277.9375880278 484332.8703723672)))"
10791,Sloterstrip | Programma;Woningbouw 2029,FN04,Staalmanbuurt,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2029-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117343.6949348885 484332.591120774, 117329.1369018736 484477.9075165481, 117263.3814891069 484478.1869663938, 117277.9375880278 484332.8703723672, 117343.6949348885 484332.591120774)))"
10792,Sloterstrip | Programma;Woningbouw 2030,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2030-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117409.5263883138 484332.2009124356, 117394.8982800725 484477.5176285075, 117329.1369018736 484477.9075165481, 117343.6949348885 484332.591120774, 117409.5263883138 484332.2009124356)))"
10793,Sloterstrip | Programma;Woningbouw 2031,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2031-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117475.2897028679 484331.8120995321, 117460.6460322578 484477.1287199457, 117394.8982800725 484477.5176285075, 117409.5263883138 484332.2009124356, 117475.2897028679 484331.8120995321)))"
10794,Sloterstrip | Programma;Woningbouw 2032,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2032-01-01,,24,23,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117541.0334207815 484331.5355796114, 117526.4014441966 484476.8518972679, 117460.6460322578 484477.1287199457, 117475.2897028679 484331.8120995321, 117541.0334207815 484331.5355796114)))"
10795,Sloterstrip | Programma;Woningbouw 2033,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2033-01-03,,24,24,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((117606.7967372254 484331.1485182684, 117592.1560121319 484476.4646882602, 117526.4014441966 484476.8518972679, 117541.0334207815 484331.5355796114, 117606.7967372254 484331.1485182684)))"
10796,Sloterstrip | Programma;Woningbouw 2034,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2034-01-02,,24,24,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((117672.5532412847 484330.7623843402, 117657.9038520087 484476.0895326905, 117592.1560121319 484476.4646882602, 117606.7967372254 484331.1485182684, 117672.5532412847 484330.7623843402)))"
10797,Sloterstrip | Programma;Woningbouw 2035,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2035-01-01,,24,24,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((117738.3105864066 484330.488388194, 117723.659178922 484475.8042108894, 117657.9038520087 484476.0895326905, 117672.5532412847 484330.7623843402, 117738.3105864066 484330.488388194)))"
10798,Sloterstrip | Programma;Woningbouw 2036,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2036-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117804.0739063655 484330.1039544201, 117789.4205642351 484475.4195776022, 117723.659178922 484475.8042108894, 117738.3105864066 484330.488388194, 117804.0739063655 484330.1039544201)))"
10799,Sloterstrip | Programma;Woningbouw 2037,FP06,Delflandpleinbuurt-Oost,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2037-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117869.823599855 484329.720499009, 117855.175137341 484475.0358714535, 117789.4205642351 484475.4195776022, 117804.0739063655 484330.1039544201, 117869.823599855 484329.720499009)))"
10800,Sloterstrip | Programma;Woningbouw 2038,FP05,Delflandpleinbuurt-Oost,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2038-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117935.5732949849 484329.3379191456, 117920.9919556658 484474.774968927, 117855.175137341 484475.0358714535, 117869.823599855 484329.720499009, 117935.5732949849 484329.3379191456)))"
10801,Sloterstrip | Programma;Woningbouw 2039,FP05,Delflandpleinbuurt-Oost,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2039-01-03,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((118001.3307226242 484329.078552083, 117986.7532608979 484474.3818377576, 117920.9919556658 484474.774968927, 117935.5732949849 484329.3379191456, 118001.3307226242 484329.078552083)))"
10802,Sloterstrip | Programma;Woningbouw 2040,FP05,Delflandpleinbuurt-Oost,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2040-01-02,,24,24,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((118067.0940475003 484328.6976215127, 118052.5010235691 484474.0008106375, 117986.7532608979 484474.3818377576, 118001.3307226242 484329.078552083, 118067.0940475003 484328.6976215127)))"
10803,Sloterstrip | Programma;Woningbouw 2041,FP05,Delflandpleinbuurt-Oost,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2041-01-01,,23,24,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((118132.8572909425 484328.3064406454, 118118.2564325857 484473.7318702929, 118052.5010235691 484474.0008106375, 118067.0940475003 484328.6976215127, 118132.8572909425 484328.3064406454)))"
10804,Sloterstrip | Programma;Woningbouw 2042,FP05,Delflandpleinbuurt-Oost,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2042-01-01,,24,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((118198.6078200963 484328.0386255518, 118184.0178247227 484473.3524927518, 118118.2564325857 484473.7318702929, 118132.8572909425 484328.3064406454, 118198.6078200963 484328.0386255518)))"
10805,Sloterstrip | Programma;Woningbouw 2043,FN04,Staalmanbuurt,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2043-01-01,,23,24,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((118264.3711484642 484327.6603225431, 118249.7724873923 484472.9851680187, 118184.0178247227 484473.3524927518, 118198.6078200963 484328.0386255518, 118264.3711484642 484327.6603225431)))"
10806,Sloterstrip | Programma;Woningbouw 2044,FN04,Staalmanbuurt,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2044-01-01,,24,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((118330.1140362408 484327.2830472235, 118315.5278124972 484472.7077287192, 118249.7724873923 484472.9851680187, 118264.3711484642 484327.6603225431, 118330.1140362408 484327.2830472235)))"
10807,Sloterstrip | Programma;Woningbouw 2045,FN04,Bedrijventerrein Schinkel,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2045-01-02,,23,24,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((118388.1782205733 484327.0637027021, 118388.9820568916 484472.273946932, 118315.5278124972 484472.7077287192, 118330.1140362408 484327.2830472235, 118388.1782205733 484327.0637027021)))"
10809,Van Boshuizenstraat 560 Pelgrimskerk;Realiseren transformatie Van Boshuizenstraat 560,KQ06,Buitenveldert-Zuid-Midden,KQ,Buitenveldert-West,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-06-17,,0,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,0,0,2023-07-01,"SRID=28992;MULTIPOLYGON (((120090.0120647241 482041.1208001451, 120084.7092609751 482053.8427480838, 120084.2320574528 482053.8461194949, 120084.167737237 482054.3917843391, 120070.7416186211 482054.0527150274, 120070.8125972816 482053.4847494502, 120070.3285765282 482053.4881703814, 120065.6690387715 482040.5028152674, 120068.2155396963 482034.2538391864, 120065.1401868774 482034.164309873, 120065.1939411529 482031.1597092096, 120069.4895790081 482031.2406135413, 120070.957387747 482027.66968161, 120071.4414110297 482027.666260741, 120071.4442965323 482027.1099031938, 120084.8637496375 482027.4601489009, 120084.8813143112 482028.0163619494, 120085.3517030995 482028.0130387676, 120090.0120647241 482041.1208001451)))"
10810,Zuidas/Ravel ontwikkelveld 2;Ravel ontwikkelveld 2 fase 2 kavel F + parkeerbak: bouw indicatief,KP05,Vivaldi,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-03-31,,0,184,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,184,184,2023-07-01,"SRID=28992;MULTIPOLYGON (((120429.4413494476 483266.4490639013, 120513.463007569 483274.6408629899, 120512.8156022511 483317.6169261297, 120429.6645347617 483316.8517285791, 120429.4413494476 483266.4490639013)))"
10815,de Plantijn | Programma;Woningbouw 2026,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2026-01-01,,5,5,0,0,0,2,0,n.b.,n.b.,n.b.,n.b.,n.b.,12,12,2023-07-01,"SRID=28992;MULTIPOLYGON (((116849.9401227403 484510.8494886558, 116827.0005289426 484953.8760425436, 116797.7021289304 484953.8912003239, 116842.2319183267 484509.7963513779, 116849.9401227403 484510.8494886558)))"
10816,de Plantijn | Programma;Woningbouw 2027,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2027-01-01,,5,5,0,0,0,2,0,n.b.,n.b.,n.b.,n.b.,n.b.,12,12,2023-07-01,"SRID=28992;MULTIPOLYGON (((116842.2319183267 484509.7963513779, 116797.7021289304 484953.8912003239, 116779.1692744349 484953.9122114838, 116824.0252079976 484507.2666061692, 116842.2319183267 484509.7963513779)))"
10817,de Plantijn | Programma;Woningbouw 2028,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2028-01-03,,36,36,0,0,0,16,0,n.b.,n.b.,n.b.,n.b.,n.b.,88,88,2023-07-01,"SRID=28992;MULTIPOLYGON (((116824.0252079976 484507.2666061692, 116779.1692744349 484953.9122114838, 116760.7659563787 484953.9434160079, 116805.8721284837 484504.625244536, 116824.0252079976 484507.2666061692)))"
10818,de Plantijn | Programma;Woningbouw 2029,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2029-01-01,,36,35,0,0,0,17,0,n.b.,n.b.,n.b.,n.b.,n.b.,88,88,2023-07-01,"SRID=28992;MULTIPOLYGON (((116805.8721284837 484504.625244536, 116760.7659563787 484953.9434160079, 116742.5116663157 484953.8622658352, 116787.8697939053 484502.0940517486, 116805.8721284837 484504.625244536)))"
10819,de Plantijn | Programma;Woningbouw 2030,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2030-01-01,,35,35,0,0,0,18,0,n.b.,n.b.,n.b.,n.b.,n.b.,88,88,2023-07-01,"SRID=28992;MULTIPOLYGON (((116787.8697939053 484502.0940517486, 116742.5116663157 484953.8622658352, 116724.3195561755 484953.8919699304, 116769.9219508609 484499.5625026176, 116787.8697939053 484502.0940517486)))"
10820,de Plantijn | Programma;Woningbouw 2031,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2031-01-01,,35,35,0,0,0,18,0,n.b.,n.b.,n.b.,n.b.,n.b.,88,88,2023-07-01,"SRID=28992;MULTIPOLYGON (((116769.9219508609 484499.5625026176, 116724.3195561755 484953.8919699304, 116706.250083206 484953.920790054, 116752.1171792508 484497.0299105409, 116769.9219508609 484499.5625026176)))"
10821,de Plantijn | Programma;Woningbouw 2032,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2032-01-01,,60,61,0,0,0,32,0,n.b.,n.b.,n.b.,n.b.,n.b.,153,153,2023-07-01,"SRID=28992;MULTIPOLYGON (((116612.8851647775 484477.3029012366, 116595.8987556157 484474.8757789148, 116578.9813334031 484472.5594468664, 116562.1311675157 484470.1313805071, 116545.4249421391 484467.8135194202, 116528.7723448532 484465.3840282883, 116512.1274115707 484463.0658021152, 116495.6187397673 484460.7465695738, 116479.1781907776 484458.4268607466, 116431.9438676773 484929.0172338621, 116433.2354429637 484953.9313578063, 116446.1745830244 484953.9415898647, 116462.9427423673 484953.9219730432, 116479.7722200859 484953.9019348613, 116496.6630161788 484953.88147594, 116513.6355702522 484953.8604376141, 116530.6703094504 484953.95024198, 116547.8404451053 484953.9277820419, 116565.0855255333 484953.9047985099, 116582.3851111277 484953.8814511761, 116599.8277735129 484953.8570518689, 116647.1372992617 484482.1551516346, 116630.0146476513 484479.7289702808, 116612.8851647775 484477.3029012366)))"
10822,de Plantijn | Programma;Woningbouw 2033,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2033-01-03,,40,40,0,0,0,21,0,n.b.,n.b.,n.b.,n.b.,n.b.,101,101,2023-07-01,"SRID=28992;MULTIPOLYGON (((116420.060909525 484697.8935370712, 116479.1109197168 484458.5386541295, 116431.9438676773 484929.0172338621, 116420.060909525 484697.8935370712)))"
10823,Sloterdijk Centrum Kavel 11 Naritaweg 12;De steltman,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2034-01-02,,40,40,0,0,0,21,0,n.b.,n.b.,n.b.,n.b.,n.b.,101,101,2023-07-01,"SRID=28992;MULTIPOLYGON (((116734.3805271087 484494.4968547074, 116716.7060431563 484492.0746491582, 116670.4100531649 484953.8650397971, 116688.2692677205 484953.9601153571, 116706.250083206 484953.920790054, 116752.1171792508 484497.0299105409, 116734.3805271087 484494.4968547074)))"
10824,de Plantijn | Programma;Woningbouw 2035,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2035-01-01,,40,40,0,0,0,20,0,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((116716.7060431563 484492.0746491582, 116670.4100531649 484953.8650397971, 116652.6335460962 484953.8917821924, 116699.1737690874 484489.5401352064, 116716.7060431563 484492.0746491582)))"
10825,de Plantijn | Programma;Woningbouw 2036,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2036-01-01,,40,40,0,0,0,20,0,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((116699.1737690874 484489.5401352064, 116652.6335460962 484953.8917821924, 116634.9183573895 484953.9181122095, 116681.7854304217 484487.1158352438, 116699.1737690874 484489.5401352064)))"
10826,de Plantijn | Programma;Woningbouw 2037,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2037-01-01,,40,39,0,0,0,20,0,n.b.,n.b.,n.b.,n.b.,n.b.,99,99,2023-07-01,"SRID=28992;MULTIPOLYGON (((116681.7854304217 484487.1158352438, 116634.9183573895 484953.9181122095, 116617.3394322651 484953.9434466637, 116664.3893102428 484484.5692612359, 116681.7854304217 484487.1158352438)))"
10827,de Plantijn | Programma;Woningbouw 2038,FN03,Medisch Centrum Slotervaart,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2038-01-01,,13,14,0,0,0,7,0,n.b.,n.b.,n.b.,n.b.,n.b.,34,34,2023-07-01,"SRID=28992;MULTIPOLYGON (((116664.3893102428 484484.5692612359, 116617.3394322651 484953.9434466637, 116599.8277735129 484953.8570518689, 116647.1372992617 484482.1551516346, 116664.3893102428 484484.5692612359)))"
10836,Cornelis Trooststraat 22-24,KF01,Cornelis Troostbuurt,KF,Nieuwe Pijp,GK13,"De Pijp, Rivierenbuurt",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,0,0,0,0,0,2,0,n.b.,n.b.,n.b.,n.b.,n.b.,2,2,2023-07-01,"SRID=28992;MULTIPOLYGON (((120988.9036856673 484842.677857766, 120968.9857259813 484839.4770371841, 120970.685052918 484828.9950268266, 120983.9796208326 484831.128793374, 120985.0413127421 484825.0128782649, 120990.2256776451 484825.8784419524, 120991.1909710235 484828.5199681141, 120988.9036856673 484842.677857766)))"
10837,Dorpsstraat Holysloot 45,NQ08,Holysloot,NQ,Waterland,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,0,0,0,0,1,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,1,1,2023-07-01,"SRID=28992;MULTIPOLYGON (((130634.4260916995 491839.5461565735, 130628.4421711449 491840.2433398926, 130627.0080774996 491826.787052159, 130632.9313310501 491826.2014346508, 130634.4260916995 491839.5461565735)))"
10841,Kadoelenweg 121A,ND02,Kadoelen,ND,Kadoelen,GN18,Noord-West,N,Noord,n.v.t.,Niet-Corporatie,Fase 5: Gestart,2023-05-01,2023-05-01,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2023-07-01,"SRID=28992;MULTIPOLYGON (((122351.5678733766 492405.0561816431, 122349.0656644345 492398.0739309944, 122359.8633029041 492394.1079945246, 122362.4276087028 492401.2233622023, 122351.5678733766 492405.0561816431)))"
10842,Kalverstraat 159,AD08,Kalverdriehoek,AD,Burgwallen-Nieuwe Zijde,GA01,Centrum-West,A,Centrum,n.v.t.,Niet-Corporatie,Fase 5: Gestart,2023-01-05,2023-01-05,0,0,0,3,0,0,0,0,0,0,0,0,3,3,2023-07-01,"SRID=28992;MULTIPOLYGON (((121240.9144771231 486861.241038066, 121225.9658215988 486855.4460894729, 121228.3765160916 486849.4211139159, 121243.1897365189 486855.3282642899, 121240.9144771231 486861.241038066)))"
